filial_venda,seq_nota_fiscal,cod_produto_venda,qtd_venda,um_venda,preco_unit_venda,total_venda,cod_vendedor,estado,dt_emissao,nome_cliente,chave_cliente
01004,216939,PA01030012,60,CX,-,-,000009,SC,09/12/2024,GTOP DISTRIBUICAO LTDA,188036540005
01004,173093,PA01010006,394,CX,-,-,000009,AM,03/05/2024,MENTA E ARAUJO COMERCIO DE ALIMENTOS LTDA,104912940001
01004,188636,PA01020014,7,CX,-,-,000009,AM,19/07/2024,MENTA E ARAUJO COMERCIO DE ALIMENTOS LTDA,104912940001
01004,205691,PA01030013,3,CX,-,-,000009,AM,10/10/2024,MENTA E ARAUJO COMERCIO DE ALIMENTOS LTDA,104912940001
01004,205691,PA01030013,3,CX,-,-,000009,AM,10/10/2024,MENTA E ARAUJO COMERCIO DE ALIMENTOS LTDA,104912940001
01004,188636,PA01020014,7,CX,-,-,000009,AM,19/07/2024,MENTA E ARAUJO COMERCIO DE ALIMENTOS LTDA,104912940001
01004,205691,PA01030013,3,CX,-,-,000009,AM,10/10/2024,MENTA E ARAUJO COMERCIO DE ALIMENTOS LTDA,104912940001
01004,205017,PA01020020,464,CX,-,-,000009,PR,08/10/2024,SUPERMERCADO SUPERPAO S/A,778833200004
01004,174097,PA01010006,163,CX,-,-,000009,PR,10/05/2024,SUPERMERCADO SUPERPAO S/A,778833200004
01004,199247,PA01010006,269,CX,-,-,000009,PR,11/09/2024,SUPERMERCADO SUPERPAO S/A,778833200004
01004,193608,PA01010006,38,CX,-,-,000009,SC,14/08/2024,SUPERMERCADO SUPERPAO S/A,778833200004
01004,180368,PA01010006,134,CX,-,-,000009,SC,10/06/2024,SUPERMERCADO SUPERPAO S/A,778833200004
01004,182819,PA01010011,20,CX,-,-,000013,DF,24/06/2024,ATACADAO S.A LJ 297,753153330297
01004,182803,PA01010011,20,CX,-,-,000013,DF,24/06/2024,ATACADAO S.A. - LJ 350,753153330350
01004,182805,PA01010011,20,CX,-,-,000013,GO,24/06/2024,ATACADAO S.A. LJ 131,753153330131
01004,182767,PA01010011,20,CX,-,-,000013,GO,24/06/2024,ATACADAO S.A. LJ 214,753153330214
01004,182813,PA01010011,20,CX,-,-,000013,DF,24/06/2024,ATACADAO S.A. LJ 295,753153330295
01004,182825,PA01010011,20,CX,-,-,000013,DF,24/06/2024,ATACADAO S.A. LJ 343,753153330343
01004,182775,PA01010011,20,CX,-,-,000013,TO,24/06/2024,WMS SUPERMERCADOS DO BRASIL LTDA. - LJ 673,932097650673
01004,182751,PA01010011,20,CX,-,-,000013,GO,24/06/2024,WMS SUPERMERCADOS DO BRASIL LTDA. - LJ 901,932097650568
01004,182793,PA01010011,50,CX,-,-,000013,GO,24/06/2024,ATACADAO S.A LJ 64,753153330064
01004,182715,PA01010011,50,CX,-,-,000013,DF,24/06/2024,ATACADAO S.A. LJ 14,753153330014
01004,182781,PA01010011,50,CX,-,-,000013,TO,24/06/2024,ATACADAO S.A. LJ 277,753153330277
01004,182769,PA01010011,10,CX,-,-,000013,GO,24/06/2024,ATACADAO S.A. LJ 307,753153330307
01004,182831,PA01010011,50,CX,-,-,000013,DF,24/06/2024,ATACADAO S.A. LJ 61,753153330061
01004,182717,PA01010011,10,CX,-,-,000013,GO,24/06/2024,WMB SUPERMERCADOS DO BRASIL LTDA. LJ 717,000639600047
01004,182741,PA01010011,40,CX,-,-,000013,GO,24/06/2024,WMS SUPERMERCADOS DO BRASIL LTDA LJ 904,932097650571
01004,182779,PA01010011,50,CX,-,-,000013,TO,24/06/2024,WMS SUPERMERCADOS DO BRASIL LTDA. - LJ 671,932097650671
01004,182733,PA01010011,50,CX,-,-,000013,TO,24/06/2024,WMS SUPERMERCADOS DO BRASIL LTDA. - LJ 674,932097650674
01004,182719,PA01010011,10,CX,-,-,000013,GO,24/06/2024,WMS SUPERMERCADOS DO BRASIL LTDA. - LJ 817,932097650492
01004,182725,PA01010011,40,CX,-,-,000013,GO,24/06/2024,WMS SUPERMERCADOS DO BRASIL LTDA. - LJ 903,932097650570
01004,182753,PA01010011,40,CX,-,-,000013,GO,24/06/2024,WMS SUPERMERCADOS DO BRASIL LTDA. - LJ 922,932097650559
01004,186639,PA01010011,50,CX,-,-,000013,TO,10/07/2024,ATACADAO S.A. LJ 176,753153330176
01004,181439,PA01010011,20,CX,-,-,000013,DF,15/06/2024,ATACADAO S.A. LJ 320,753153330320
01004,186705,PA01010011,20,CX,-,-,000013,TO,11/07/2024,ATACADAO S.A. LJ 344,753153330344
01004,181441,PA01010011,20,CX,-,-,000013,GO,15/06/2024,ATACADAO S.A. LJ 77,753153330077
01004,186596,PA01010011,50,CX,-,-,000013,TO,10/07/2024,ATACADAO S.A. LJ 90,753153330090
01004,180102,PA01010011,940,CX,-,-,000003,SE,07/06/2024,EKAL DISTRIBUIDORA DE ALIMENTOS EIRELI,288700970001
01004,202397,PA01010011,460,CX,-,-,000003,SE,26/09/2024,EKAL DISTRIBUIDORA DE ALIMENTOS EIRELI,288700970001
01004,218145,PA01010011,180,CX,-,-,000003,SE,13/12/2024,EKAL DISTRIBUIDORA DE ALIMENTOS EIRELI,288700970001
01004,218147,PA01010011,230,CX,-,-,000003,SE,13/12/2024,EKAL DISTRIBUIDORA DE ALIMENTOS EIRELI,288700970001
01004,190400,PA01010011,370,CX,-,-,000003,SE,29/07/2024,KI DISTRIBUIDORA LTDA,435061930001
01004,181502,PA01010011,20,CX,-,-,000013,GO,17/06/2024,WMS SUPERMERCADOS DO BRASIL LTDA LJ 900,932097650567
01004,190096,PA01010011,20,CX,-,-,000013,TO,26/07/2024,WMS SUPERMERCADOS DO BRASIL LTDA. - LJ 673,932097650673
01004,196705,PA01020012,40,CX,-,-,000014,RN,28/08/2024,AGIL CONSULTORIA SERVICOS E TERCEIRIZACAO LTDA,291704510001
01004,196708,PA01020012,20,CX,-,-,000014,RN,28/08/2024,AGIL CONSULTORIA SERVICOS E TERCEIRIZACAO LTDA,291704510001
01004,196705,PA01020012,40,CX,-,-,000014,RN,28/08/2024,AGIL CONSULTORIA SERVICOS E TERCEIRIZACAO LTDA,291704510001
01004,196708,PA01020012,20,CX,-,-,000014,RN,28/08/2024,AGIL CONSULTORIA SERVICOS E TERCEIRIZACAO LTDA,291704510001
01004,190207,PA01020012,320,CX,-,-,000008,PR,27/07/2024,COMPANHIA SULAMERICANA DE DISTRIBUICAO CD,115178410077
01004,200173,PA01020012,32,CX,-,-,000042,RS,13/09/2024,DINAMICA DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS LTDA,272437460001
01004,165985,PA01020012,188,CX,-,-,000042,RS,25/03/2024,DINAMICA DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS LTDA,272437460001
01004,203109,PA01020012,96,CX,-,-,000042,RS,30/09/2024,DINAMICA DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS LTDA,272437460001
01004,163254,PA01020012,64,CX,-,-,000042,RS,09/03/2024,DINAMICA DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS LTDA,272437460001
01004,182432,PA01020012,64,CX,-,-,000026,SP,21/06/2024,EDENILDA MODESTO,167834450001
01004,215268,PA01020012,168,CX,-,-,000003,RN,30/11/2024,MEDEIROS  MEDEIROS DISTRIBUIDORA DE FRIOS LTDA,199234750001
01004,182427,PA01020012,84,CX,-,-,000026,SP,21/06/2024,MERCADO MARIO PRIMARANO LTDA,602379480001
01004,184145,PA01020012,32,CX,-,-,000044,MS,27/06/2024,MERCADO MISTER JUNIOR LTDA,032750150005
01004,177627,PA01020012,60,CX,-,-,000044,MS,27/05/2024,MERCADO MISTER JUNIOR LTDA,032750150005
01004,184143,PA01020012,36,CX,-,-,000044,MS,27/06/2024,MERCADO MISTER JUNIOR LTDA,032750150005
01004,225156,PA01020012,168,CX,-,-,000014,PB,21/01/2025,QUEIROZ ATACADAO LTDA,317379790007
01004,194908,PA01020012,80,CX,-,-,000000,BA,21/08/2024,REIS ATACADO DE ALIMENTOS LTDA,067320960001
01004,205125,PA01020012,60,CX,-,-,000000,SP,09/10/2024,SANSUL ALIMENTOS LTDA,124553760001
01004,205125,PA01020012,60,CX,-,-,000000,SP,09/10/2024,SANSUL ALIMENTOS LTDA,124553760001
01004,215579,PA01020012,20,CX,-,-,000044,MS,02/12/2024,SENDAS DISTRIBUIDORA S/A LJ 307,060572230494
01004,168595,PA01020012,100,CX,-,-,000020,RS,06/04/2024,SPADER DISTRIBUIDORA DE ALIMENTOS LTDA,070267510001
01004,160657,PA01020012,100,CX,-,-,000020,RS,24/02/2024,SPADER DISTRIBUIDORA DE ALIMENTOS LTDA,070267510001
01004,178040,PA01020012,720,CX,-,-,000003,RN,29/05/2024,SUPERCOP ATACADO LTDA,177222790001
01004,178040,PA01020012,720,CX,-,-,000003,RN,29/05/2024,SUPERCOP ATACADO LTDA,177222790001
01004,180141,PA01020012,736,CX,-,-,000009,PR,08/06/2024,ATACADAO S.A  LJ 177 CD,753153330177
01004,180141,PA01020012,736,CX,-,-,000009,PR,08/06/2024,ATACADAO S.A  LJ 177 CD,753153330177
01004,180354,PA01020012,40,CX,-,-,000009,SC,10/06/2024,ATACADAO S.A. LJ 282,753153330282
01004,178604,PA01020012,40,CX,-,-,000009,SC,31/05/2024,ATACADAO S.A. LJ 303,753153330303
01004,178604,PA01020012,40,CX,-,-,000009,SC,31/05/2024,ATACADAO S.A. LJ 303,753153330303
01004,182623,PA01020012,56,CX,-,-,000009,SC,22/06/2024,FRANBIFF ALIMENTOS LTDA,830672640001
01004,188499,PA01020012,152,CX,-,-,000009,AM,19/07/2024,MENTA E ARAUJO COMERCIO DE ALIMENTOS LTDA,104912940001
01004,173958,PA01020012,1.312,CX,-,-,000009,PR,10/05/2024,MIG ATACADO E VAREJO LTDA,852441680013
01004,177252,PA01020012,672,CX,-,-,000009,SC,24/05/2024,SEGALAS ALIMENTOS LTDA.,013339840002
01004,185791,PA01020012,752,CX,-,-,000009,SC,06/07/2024,SEGALAS ALIMENTOS LTDA.,013339840002
01004,158137,PA01020012,1.112,CX,-,-,000009,SC,13/02/2024,SEGALAS ALIMENTOS LTDA.,013339840002
01004,200175,PA01020002,80,CX,-,-,000042,RS,13/09/2024,DINAMICA DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS LTDA,272437460001
01004,211265,PA01020002,40,CX,-,-,000042,RS,12/11/2024,DINAMICA DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS LTDA,272437460001
01004,216010,PA01020002,308,CX,-,-,000042,RS,04/12/2024,DINAMICA DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS LTDA,272437460001
01004,216010,PA01020002,308,CX,-,-,000042,RS,04/12/2024,DINAMICA DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS LTDA,272437460001
01004,216010,PA01020002,308,CX,-,-,000042,RS,04/12/2024,DINAMICA DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS LTDA,272437460001
01004,168605,PA01020002,232,CX,-,-,000042,RS,06/04/2024,DINAMICA DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS LTDA,272437460001
01004,191922,PA01020002,272,CX,-,-,000042,RS,05/08/2024,DINAMICA DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS LTDA,272437460001
01004,154761,PA01020002,152,CX,-,-,000042,RS,26/01/2024,DINAMICA DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS LTDA,272437460001
01004,161518,PA01020002,116,CX,-,-,000042,RS,28/02/2024,DINAMICA DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS LTDA,272437460001
01004,181403,PA01020002,120,CX,-,-,000042,RS,14/06/2024,DINAMICA DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS LTDA,272437460001
01004,181410,PA01020002,700,CX,-,-,000042,RS,14/06/2024,DINAMICA DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS LTDA,272437460001
01004,190347,PA01020002,272,CX,-,-,000042,RS,29/07/2024,DINAMICA DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS LTDA,272437460001
01004,181399,PA01020002,156,CX,-,-,000042,RS,14/06/2024,DINAMICA DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS LTDA,272437460001
01004,203111,PA01020002,768,CX,-,-,000042,RS,30/09/2024,DINAMICA DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS LTDA,272437460001
01004,161514,PA01020002,52,CX,-,-,000042,RS,28/02/2024,DINAMICA DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS LTDA,272437460001
01004,154761,PA01020002,152,CX,-,-,000042,RS,26/01/2024,DINAMICA DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS LTDA,272437460001
01004,191922,PA01020002,272,CX,-,-,000042,RS,05/08/2024,DINAMICA DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS LTDA,272437460001
01004,181399,PA01020002,156,CX,-,-,000042,RS,14/06/2024,DINAMICA DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS LTDA,272437460001
01004,190347,PA01020002,272,CX,-,-,000042,RS,29/07/2024,DINAMICA DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS LTDA,272437460001
01004,181399,PA01020002,156,CX,-,-,000042,RS,14/06/2024,DINAMICA DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS LTDA,272437460001
01004,154761,PA01020002,152,CX,-,-,000042,RS,26/01/2024,DINAMICA DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS LTDA,272437460001
01004,189813,PA01020002,120,CX,-,-,000019,BA,25/07/2024,ARMAZEM TOP ALTO LTDA,190640350001
01004,208999,PA01020002,176,CX,-,-,000019,BA,30/10/2024,ARMAZEM TOP ALTO LTDA,190640350001
01004,215119,PA01020002,152,CX,-,-,000019,BA,29/11/2024,ARMAZEM TOP ALTO LTDA,190640350001
01004,184976,PA01020002,108,CX,-,-,000019,BA,02/07/2024,ARMAZEM TOP ALTO LTDA,190640350001
01004,170905,PA01020002,260,CX,-,-,000019,BA,19/04/2024,ARMAZEM TOP ALTO LTDA,190640350001
01004,179873,PA01020002,388,CX,-,-,000019,BA,07/06/2024,ARMAZEM TOP ALTO LTDA,190640350001
01004,198330,PA01020002,196,CX,-,-,000019,BA,04/09/2024,ARMAZEM TOP ALTO LTDA,190640350001
01004,223834,PA01020002,76,CX,-,-,000019,BA,17/01/2025,ARMAZEM TOP ALTO LTDA,190640350001
01004,184976,PA01020002,108,CX,-,-,000019,BA,02/07/2024,ARMAZEM TOP ALTO LTDA,190640350001
01004,189813,PA01020002,120,CX,-,-,000019,BA,25/07/2024,ARMAZEM TOP ALTO LTDA,190640350001
01004,208999,PA01020002,176,CX,-,-,000019,BA,30/10/2024,ARMAZEM TOP ALTO LTDA,190640350001
01004,223834,PA01020002,76,CX,-,-,000019,BA,17/01/2025,ARMAZEM TOP ALTO LTDA,190640350001
01004,198330,PA01020002,196,CX,-,-,000019,BA,04/09/2024,ARMAZEM TOP ALTO LTDA,190640350001
01004,168917,PA01020002,140,CX,-,-,000021,RS,09/04/2024,ADELAR B GONCALVES  CIA LTDA,006963560001
01004,168917,PA01020002,140,CX,-,-,000021,RS,09/04/2024,ADELAR B GONCALVES  CIA LTDA,006963560001
01004,209027,PA01020002,720,CX,-,-,000003,PA,30/10/2024,ARMAZEM MATEUS S.A.,234394410013
01004,217007,PA01020002,40,CX,-,-,000019,RJ,09/12/2024,ATLAS DE IGUACU DISTRIBUIDORA DE ALIMENTOS LTDA,293105540021
01004,222533,PA01020002,40,CX,-,-,000019,RJ,13/01/2025,ATLAS DE IGUACU DISTRIBUIDORA DE ALIMENTOS LTDA,293105540021
01004,176806,PA01020002,52,CX,-,-,000003,PB,22/05/2024,CDS ATACADISTA DISTRIBUIDOR EIRELI,035360200001
01004,176806,PA01020002,52,CX,-,-,000003,PB,22/05/2024,CDS ATACADISTA DISTRIBUIDOR EIRELI,035360200001
01004,211238,PA01020002,20,CX,-,-,000014,PI,11/11/2024,CENTRAL DE FRIOS PIAUI LTDA,114364120002
01004,211238,PA01020002,20,CX,-,-,000014,PI,11/11/2024,CENTRAL DE FRIOS PIAUI LTDA,114364120002
01004,211238,PA01020002,20,CX,-,-,000014,PI,11/11/2024,CENTRAL DE FRIOS PIAUI LTDA,114364120002
01004,216168,PA01020002,64,CX,-,-,000003,PE,06/12/2024,FRIGORIFICO FRANGO DOURADO LTDA,037506300001
01004,216168,PA01020002,64,CX,-,-,000003,PE,06/12/2024,FRIGORIFICO FRANGO DOURADO LTDA,037506300001
01004,209092,PA01020002,80,CX,-,-,000008,PR,30/10/2024,GINA  ALEX SUPERMERCADOS LTDA,062930330001
01004,205420,PA01020002,20,CX,-,-,000015,BA,09/10/2024,GIRO FOODS COMERCIO DE ALIMENTOS LTDA,284004280001
01004,195743,PA01020002,28,CX,-,-,000026,SP,26/08/2024,MERCADO MARIO PRIMARANO LTDA,602379480001
01004,176789,PA01020002,252,CX,-,-,000009,SC,21/05/2024,SEGALAS ALIMENTOS LTDA.,013339840002
01004,176789,PA01020002,252,CX,-,-,000009,SC,21/05/2024,SEGALAS ALIMENTOS LTDA.,013339840002
01004,227700,PA01020002,172,CX,-,-,000003,RN,30/01/2025,SUPERCOP ATACADO LTDA,177222790001
01004,190358,PA01020002,776,CX,-,-,000019,GO,29/07/2024,TRENTINO COMERCIO DE ALIMENTOS LTDA,342139380017
01004,192545,PA01020002,1.304,CX,-,-,000019,GO,07/08/2024,TRENTINO COMERCIO DE ALIMENTOS LTDA,342139380017
01004,177605,PA01020002,720,CX,-,-,000019,GO,27/05/2024,TRENTINO COMERCIO DE ALIMENTOS LTDA,342139380017
01004,178226,PA01020002,720,CX,-,-,000019,GO,29/05/2024,TRENTINO COMERCIO DE ALIMENTOS LTDA,342139380017
01004,177605,PA01020002,720,CX,-,-,000019,GO,27/05/2024,TRENTINO COMERCIO DE ALIMENTOS LTDA,342139380017
01004,182423,PA01020002,196,CX,-,-,000026,SP,21/06/2024,VITOR AMARAL DE ALMEIDA - EIRELI,225058970001
01004,219417,PA01010001,180,CX,-,-,000026,SP,18/12/2024,MASTER ATS SUPERMERCADOS LTDA,018741660015
01004,188160,PA01010001,100,CX,-,-,000026,SP,17/07/2024,MASTER ATS SUPERMERCADOS LTDA,018741660015
01004,193914,PA01010001,200,CX,-,-,000026,SP,14/08/2024,MASTER ATS SUPERMERCADOS LTDA,018741660015
01004,196664,PA01010001,200,CX,-,-,000026,SP,28/08/2024,MASTER ATS SUPERMERCADOS LTDA,018741660015
01004,202279,PA01010001,200,CX,-,-,000026,SP,25/09/2024,MASTER ATS SUPERMERCADOS LTDA,018741660015
01004,227368,PA01010001,250,CX,-,-,000026,SP,28/01/2025,MASTER ATS SUPERMERCADOS LTDA,018741660015
01004,171509,PA01010001,250,CX,-,-,000017,SP,24/04/2024,SUPERMERCADO ROSSI NEW LTDA,095259000005
01004,171511,PA01010001,260,CX,-,-,000017,SP,24/04/2024,SUPERMERCADO ROSSI NEW LTDA,095259000005
01004,196711,PA01010001,50,CX,-,-,000014,RN,28/08/2024,AGIL CONSULTORIA SERVICOS E TERCEIRIZACAO LTDA,291704510001
01004,196703,PA01010001,50,CX,-,-,000014,RN,28/08/2024,AGIL CONSULTORIA SERVICOS E TERCEIRIZACAO LTDA,291704510001
01004,211456,PA01010001,300,CX,-,-,000029,PB,13/11/2024,AGROFRIOS COMERCIO DE FRIOS E HORTIFRUTIGRANGEIROS LTDA,030801610001
01004,205436,PA01010001,350,CX,-,-,000029,PB,09/10/2024,AGROFRIOS COMERCIO DE FRIOS E HORTIFRUTIGRANGEIROS LTDA,030801610001
01004,180502,PA01010001,750,CX,-,-,000021,PR,11/06/2024,ATACADAO S.A.  LJ 172,753153330172
01004,161535,PA01010001,250,CX,-,-,000020,RS,28/02/2024,ATACADAO S.A. LJ 107,753153330107
01004,154654,PA01010001,350,CX,-,-,000020,RS,25/01/2024,ATACADAO S.A. LJ 123,753153330123
01004,168512,PA01010001,500,CX,-,-,000013,DF,06/04/2024,ATACADAO S.A. LJ 14,753153330014
01004,161537,PA01010001,250,CX,-,-,000020,RS,28/02/2024,ATACADAO S.A. LJ 288,753153330288
01004,181227,PA01010001,1.210,CX,-,-,000019,RJ,14/06/2024,COMERCIAL LAGOS COMERCIO E DISTRIBUICAO DE PRODUTOS ALIMENTICIOS LTDA,262279490001
01004,185975,PA01010001,500,CX,-,-,000019,RJ,08/07/2024,COMERCIAL LAGOS COMERCIO E DISTRIBUICAO DE PRODUTOS ALIMENTICIOS LTDA,262279490001
01004,190871,PA01010001,1.670,CX,-,-,000019,RJ,30/07/2024,COMERCIAL LAGOS COMERCIO E DISTRIBUICAO DE PRODUTOS ALIMENTICIOS LTDA,262279490001
01004,182134,PA01010001,1.780,CX,-,-,000019,RJ,20/06/2024,COMERCIAL LAGOS COMERCIO E DISTRIBUICAO DE PRODUTOS ALIMENTICIOS LTDA,262279490001
01004,225054,PA01010001,50,CX,-,-,000013,DF,21/01/2025,COSTA MULTICANAL S/A,272890760008
01004,197798,PA01010001,420,CX,-,-,000042,RS,03/09/2024,DINAMICA DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS LTDA,272437460001
01004,163404,PA01010001,520,CX,-,-,000025,ES,11/03/2024,DRIFT COMERCIO DE ALIMENTOS S/A.,281292600023
01004,163710,PA01010001,520,CX,-,-,000025,BA,12/03/2024,DRIFT COMERCIO DE ALIMENTOS S/A.,281292600023
01004,187260,PA01010001,290,CX,-,-,000025,ES,14/07/2024,DRIFT COMERCIO DE ALIMENTOS S/A.,281292600023
01004,178500,PA01010001,380,CX,-,-,000025,ES,31/05/2024,DRIFT COMERCIO DE ALIMENTOS S/A.,281292600023
01004,210172,PA01010001,1.260,CX,-,-,000025,ES,05/11/2024,FV - DISTRIBUIDORA DE CARNES E PESCADOS - EIRELI,089035470001
01004,198119,PA01010001,400,CX,-,-,000020,RS,04/09/2024,IMPORTADORA E EXPORTADORA DE CEREAIS SA,911564710014
01004,189639,PA01010001,50,CX,-,-,000044,MS,24/07/2024,MERCADO MISTER JUNIOR LTDA,032750150005
01004,157741,PA01010001,200,CX,-,-,000013,DF,10/02/2024,R  F ATACADISTA DE PRODUTOS ALIMENTICIOS LTDA,245524680001
01004,160655,PA01010001,50,CX,-,-,000020,RS,24/02/2024,SPADER DISTRIBUIDORA DE ALIMENTOS LTDA,070267510001
01004,168597,PA01010001,150,CX,-,-,000020,RS,06/04/2024,SPADER DISTRIBUIDORA DE ALIMENTOS LTDA,070267510001
01004,190900,PA01010001,180,CX,-,-,000013,PB,31/07/2024,TMC DISTRIBUIDOR E ATACADISTA DE ALIMENTOS LTDA,143450320002
01004,201058,PA01010001,180,CX,-,-,000013,PB,20/09/2024,TMC DISTRIBUIDOR E ATACADISTA DE ALIMENTOS LTDA,143450320002
01004,154925,PA01010001,120,CX,-,-,000013,BA,26/01/2024,TMC DISTRIBUIDOR E ATACADISTA DE ALIMENTOS LTDA,143450320002
01004,157589,PA01010001,300,CX,-,-,000013,PB,10/02/2024,TMC DISTRIBUIDOR E ATACADISTA DE ALIMENTOS LTDA,143450320002
01004,206389,PA01010001,50,CX,-,-,000008,PR,17/10/2024,TOKO FRIOS ALIMENTOS LTDA.ME,181900260005
01004,216616,PA01010001,110,CX,-,-,000014,PI,07/12/2024,TOUREIRO ATACADISTA LTDA,471461710001
01004,187693,PA01010001,890,CX,-,-,000019,GO,16/07/2024,TRENTINO COMERCIO DE ALIMENTOS LTDA,342139380017
01004,212291,PA01010001,170,CX,-,-,000003,PE,15/11/2024,BARBOSA E HOFF COMERCIO DE CARNES LTDA,125629720001
01004,176809,PA01010001,110,CX,-,-,000003,PB,22/05/2024,CDS ATACADISTA DISTRIBUIDOR EIRELI,035360200001
01004,155346,PA01010001,1.190,CX,-,-,000003,RN,29/01/2024,CENTRAL COMERCIO DISTRIBUICAO DE ALIMENTOS BOMFIM LTDA,085090030001
01004,198995,PA01010001,500,CX,-,-,000003,PE,10/09/2024,FRINEX - FRIGORIFICOS DO NORDESTE VENEZA LTDA,021918190001
01004,207752,PA01010001,730,CX,-,-,000003,PE,24/10/2024,FRINSCAL - DISTRIBUIDORA E IMPORTADORA DE ALIMENTOS LTDA,035044370005
01004,207233,PA01010001,300,CX,-,-,000003,PE,22/10/2024,KARNE KEIJO - LOGISTICA INTEGRADA LTDA,241503770001
01004,207233,PA01010001,300,CX,-,-,000003,PE,22/10/2024,KARNE KEIJO - LOGISTICA INTEGRADA LTDA,241503770001
01004,204754,PA01010001,150,CX,-,-,000003,PE,07/10/2024,NOTARO ALIMENTOS LTDA,016826950009
01004,180398,PA01010001,350,CX,-,-,000009,SC,10/06/2024,S.O.S ALIMENTOS E TRANSPORTES LTDA,050379800001
01004,195341,PA01010001,320,CX,-,-,000009,SC,23/08/2024,S.O.S ALIMENTOS E TRANSPORTES LTDA,050379800001
01004,215796,PA01010001,1.190,CX,-,-,000009,SC,03/12/2024,S.O.S ALIMENTOS E TRANSPORTES LTDA,050379800001
01004,191414,PA01010001,320,CX,-,-,000009,SC,02/08/2024,S.O.S ALIMENTOS E TRANSPORTES LTDA,050379800001
01004,207201,PA01010001,400,CX,-,-,000009,SC,22/10/2024,S.O.S ALIMENTOS E TRANSPORTES LTDA,050379800001
01004,174101,PA01010001,350,CX,-,-,000009,SC,10/05/2024,S.O.S ALIMENTOS E TRANSPORTES LTDA,050379800001
01004,206864,PA01010001,400,CX,-,-,000009,PR,19/10/2024,S.O.S ALIMENTOS E TRANSPORTES LTDA,050379800001
01004,212198,PA01010001,400,CX,-,-,000009,PR,14/11/2024,S.O.S ALIMENTOS E TRANSPORTES LTDA,050379800001
01004,202553,PA01010001,670,CX,-,-,000009,PR,27/09/2024,ATACADAO S.A  LJ 177 CD,753153330177
01004,220113,PA01010001,750,CX,-,-,000009,PR,23/12/2024,ATACADAO S.A. LJ 135,753153330135
01004,176509,PA01010001,830,CX,-,-,000009,PR,20/05/2024,ATACADAO S.A. LJ 135,753153330135
01004,180202,PA01010001,750,CX,-,-,000009,PR,10/06/2024,ATACADAO S.A. LJ 135,753153330135
01004,195293,PA01010001,1.350,CX,-,-,000009,PR,22/08/2024,ATACADAO S.A. LJ 135,753153330135
01004,190257,PA01010001,510,CX,-,-,000009,PR,27/07/2024,ATACADAO S.A. LJ 135,753153330135
01004,176823,PA01010001,520,CX,-,-,000009,PR,22/05/2024,ATACADAO S.A. LJ 42,753153330042
01004,192913,PA01010001,670,CX,-,-,000009,PR,09/08/2024,ATACADAO S.A. LJ 42,753153330042
01004,210479,PA01010001,1.040,CX,-,-,000009,PR,07/11/2024,ATACADAO S.A. LJ 42,753153330042
01004,187636,PA01010001,300,CX,-,-,000009,PR,15/07/2024,ATACADAO S.A. LJ 42,753153330042
01004,209858,PA01010001,210,CX,-,-,000009,PR,04/11/2024,CENTER SUL COMERCIO E DISTRIBUICAO LTDA,104952150010
01004,209860,PA01010001,210,CX,-,-,000009,PR,04/11/2024,CENTER SUL COMERCIO E DISTRIBUICAO LTDA,104952150010
01004,182584,PA01010001,450,CX,-,-,000009,PR,22/06/2024,CENTER SUL COMERCIO E DISTRIBUICAO LTDA,104952150010
01004,198704,PA01010001,160,CX,-,-,000009,PR,06/09/2024,OESA COMERCIO E REPRESENTACOES S/A,816119310022
01004,172130,PA01010001,160,CX,-,-,000009,SC,26/04/2024,ATACADAO S.A. LJ 168,753153330168
01004,184557,PA01010001,300,CX,-,-,000009,SC,01/07/2024,COPAL ALIMENTOS LTDA,829007130001
01004,173142,PA01010001,300,CX,-,-,000009,SC,04/05/2024,COPAL ALIMENTOS LTDA,829007130001
01004,198700,PA01010001,160,CX,-,-,000009,SC,06/09/2024,OESA COMERCIO E REPRESENTACOES S/A,816119310022
